scenario,loss_count_total,loss_frequency_total,loss_count_hardware_preferred,loss_count_deterministic_seeded,loss_count_baseline_neutralized
230,28,0.3111111111111111,12,10,6
243,28,0.3111111111111111,14,11,3
255,28,0.3111111111111111,14,9,5
286,28,0.3111111111111111,13,11,4
313,28,0.3111111111111111,7,14,7
355,28,0.3111111111111111,11,12,5
28,27,0.3,11,9,7
52,27,0.3,9,10,8
54,27,0.3,7,12,8
61,27,0.3,8,13,6
66,27,0.3,12,9,6
68,27,0.3,9,11,7
130,27,0.3,9,10,8
134,27,0.3,11,10,6
135,27,0.3,6,11,10
176,27,0.3,9,12,6
179,27,0.3,10,11,6
189,27,0.3,9,12,6
190,27,0.3,7,11,9
194,27,0.3,12,10,5
196,27,0.3,14,8,5
210,27,0.3,13,8,6
216,27,0.3,10,10,7
219,27,0.3,11,11,5
223,27,0.3,11,10,6
236,27,0.3,9,10,8
280,27,0.3,11,10,6
283,27,0.3,13,9,5
287,27,0.3,8,10,9
290,27,0.3,7,13,7
295,27,0.3,7,12,8
306,27,0.3,13,10,4
318,27,0.3,6,12,9
326,27,0.3,12,9,6
336,27,0.3,7,13,7
0,26,0.28888888888888886,12,9,5
9,26,0.28888888888888886,9,10,7
11,26,0.28888888888888886,12,8,6
18,26,0.28888888888888886,12,8,6
25,26,0.28888888888888886,11,8,7
55,26,0.28888888888888886,9,13,4
77,26,0.28888888888888886,7,12,7
81,26,0.28888888888888886,12,9,5
126,26,0.28888888888888886,7,10,9
127,26,0.28888888888888886,10,8,8
149,26,0.28888888888888886,10,12,4
184,26,0.28888888888888886,9,10,7
204,26,0.28888888888888886,10,11,5
231,26,0.28888888888888886,8,10,8
244,26,0.28888888888888886,8,12,6
246,26,0.28888888888888886,8,10,8
247,26,0.28888888888888886,10,11,5
284,26,0.28888888888888886,11,9,6
300,26,0.28888888888888886,9,10,7
303,26,0.28888888888888886,11,9,6
324,26,0.28888888888888886,7,12,7
338,26,0.28888888888888886,8,11,7
354,26,0.28888888888888886,8,12,6
3,25,0.2777777777777778,7,10,8
4,25,0.2777777777777778,8,11,6
7,25,0.2777777777777778,10,8,7
23,25,0.2777777777777778,11,9,5
30,25,0.2777777777777778,7,9,9
98,25,0.2777777777777778,9,9,7
122,25,0.2777777777777778,6,10,9
151,25,0.2777777777777778,9,9,7
152,25,0.2777777777777778,9,10,6
161,25,0.2777777777777778,8,10,7
172,25,0.2777777777777778,10,9,6
174,25,0.2777777777777778,7,10,8
242,25,0.2777777777777778,6,11,8
256,25,0.2777777777777778,8,10,7
281,25,0.2777777777777778,8,10,7
291,25,0.2777777777777778,6,11,8
298,25,0.2777777777777778,12,9,4
311,25,0.2777777777777778,12,8,5
340,25,0.2777777777777778,10,9,6
353,25,0.2777777777777778,9,11,5
358,25,0.2777777777777778,12,8,5
12,24,0.26666666666666666,12,8,4
15,24,0.26666666666666666,8,9,7
27,24,0.26666666666666666,12,10,2
53,24,0.26666666666666666,9,9,6
83,24,0.26666666666666666,11,9,4
109,24,0.26666666666666666,14,6,4
111,24,0.26666666666666666,11,7,6
120,24,0.26666666666666666,5,11,8
125,24,0.26666666666666666,10,8,6
128,24,0.26666666666666666,9,9,6
129,24,0.26666666666666666,13,7,4
146,24,0.26666666666666666,9,10,5
156,24,0.26666666666666666,12,6,6
159,24,0.26666666666666666,10,10,4
160,24,0.26666666666666666,9,11,4
166,24,0.26666666666666666,5,11,8
173,24,0.26666666666666666,9,11,4
209,24,0.26666666666666666,14,8,2
211,24,0.26666666666666666,8,10,6
262,24,0.26666666666666666,10,9,5
302,24,0.26666666666666666,13,6,5
322,24,0.26666666666666666,9,8,7
344,24,0.26666666666666666,11,7,6
1,23,0.25555555555555554,8,8,7
10,23,0.25555555555555554,9,10,4
19,23,0.25555555555555554,10,8,5
31,23,0.25555555555555554,10,8,5
43,23,0.25555555555555554,13,7,3
65,23,0.25555555555555554,5,10,8
67,23,0.25555555555555554,10,8,5
79,23,0.25555555555555554,11,6,6
96,23,0.25555555555555554,9,9,5
105,23,0.25555555555555554,16,5,2
107,23,0.25555555555555554,10,8,5
123,23,0.25555555555555554,9,8,6
155,23,0.25555555555555554,14,5,4
162,23,0.25555555555555554,11,8,4
165,23,0.25555555555555554,10,8,5
193,23,0.25555555555555554,6,10,7
198,23,0.25555555555555554,10,7,6
201,23,0.25555555555555554,7,10,6
238,23,0.25555555555555554,10,9,4
271,23,0.25555555555555554,7,10,6
292,23,0.25555555555555554,6,11,6
307,23,0.25555555555555554,6,11,6
316,23,0.25555555555555554,7,9,7
342,23,0.25555555555555554,15,6,2
345,23,0.25555555555555554,11,7,5
22,22,0.24444444444444444,9,7,6
84,22,0.24444444444444444,7,8,7
90,22,0.24444444444444444,9,9,4
137,22,0.24444444444444444,5,10,7
197,22,0.24444444444444444,5,10,7
212,22,0.24444444444444444,8,8,6
215,22,0.24444444444444444,14,6,2
221,22,0.24444444444444444,13,7,2
233,22,0.24444444444444444,5,12,5
264,22,0.24444444444444444,7,9,6
297,22,0.24444444444444444,10,8,4
308,22,0.24444444444444444,9,8,5
315,22,0.24444444444444444,7,9,6
351,22,0.24444444444444444,8,8,6
357,22,0.24444444444444444,11,7,4
49,21,0.23333333333333334,6,9,6
60,21,0.23333333333333334,9,6,6
64,21,0.23333333333333334,10,7,4
71,21,0.23333333333333334,6,9,6
72,21,0.23333333333333334,11,6,4
75,21,0.23333333333333334,10,6,5
110,21,0.23333333333333334,8,8,5
154,21,0.23333333333333334,5,10,6
157,21,0.23333333333333334,9,7,5
169,21,0.23333333333333334,4,10,7
182,21,0.23333333333333334,8,7,6
217,21,0.23333333333333334,7,9,5
224,21,0.23333333333333334,8,8,5
251,21,0.23333333333333334,11,5,5
263,21,0.23333333333333334,8,8,5
268,21,0.23333333333333334,6,10,5
273,21,0.23333333333333334,10,6,5
285,21,0.23333333333333334,10,8,3
289,21,0.23333333333333334,9,8,4
296,21,0.23333333333333334,8,8,5
301,21,0.23333333333333334,9,8,4
34,20,0.2222222222222222,8,7,5
38,20,0.2222222222222222,6,8,6
101,20,0.2222222222222222,6,9,5
150,20,0.2222222222222222,8,7,5
168,20,0.2222222222222222,8,7,5
171,20,0.2222222222222222,9,7,4
183,20,0.2222222222222222,6,7,7
185,20,0.2222222222222222,9,7,4
261,20,0.2222222222222222,4,10,6
275,20,0.2222222222222222,9,7,4
330,20,0.2222222222222222,8,8,4
63,19,0.2111111111111111,4,10,5
93,19,0.2111111111111111,7,6,6
108,19,0.2111111111111111,7,7,5
136,19,0.2111111111111111,3,9,7
199,19,0.2111111111111111,6,9,4
235,19,0.2111111111111111,9,7,3
249,19,0.2111111111111111,11,5,3
254,19,0.2111111111111111,9,7,3
305,19,0.2111111111111111,7,6,6
332,19,0.2111111111111111,9,7,3
347,19,0.2111111111111111,9,7,3
348,19,0.2111111111111111,6,9,4
62,18,0.2,7,6,5
153,18,0.2,8,6,4
274,18,0.2,4,8,6
339,18,0.2,7,7,4
141,17,0.18888888888888888,7,6,4
333,17,0.18888888888888888,11,4,2
97,16,0.17777777777777778,9,5,2
213,16,0.17777777777777778,5,7,4
257,16,0.17777777777777778,5,6,5
352,16,0.17777777777777778,9,5,2
57,15,0.16666666666666666,7,6,2
248,15,0.16666666666666666,6,6,3
143,14,0.15555555555555556,8,4,2
240,13,0.14444444444444443,6,5,2
