scenario,loss_count_total,loss_frequency_total,loss_count_hardware_preferred,loss_count_deterministic_seeded,loss_count_baseline_neutralized
175,29,0.32222222222222224,10,11,8
176,29,0.32222222222222224,11,12,6
180,29,0.32222222222222224,10,12,7
189,29,0.32222222222222224,11,12,6
230,29,0.32222222222222224,13,10,6
259,29,0.32222222222222224,9,13,7
287,29,0.32222222222222224,10,10,9
309,29,0.32222222222222224,12,10,7
327,29,0.32222222222222224,10,11,8
331,29,0.32222222222222224,10,12,7
338,29,0.32222222222222224,11,11,7
8,28,0.3111111111111111,10,11,7
15,28,0.3111111111111111,12,9,7
21,28,0.3111111111111111,10,11,7
33,28,0.3111111111111111,8,14,6
65,28,0.3111111111111111,10,10,8
71,28,0.3111111111111111,13,9,6
80,28,0.3111111111111111,11,10,7
86,28,0.3111111111111111,10,12,6
87,28,0.3111111111111111,9,12,7
127,28,0.3111111111111111,12,8,8
130,28,0.3111111111111111,10,10,8
149,28,0.3111111111111111,12,12,4
161,28,0.3111111111111111,11,10,7
170,28,0.3111111111111111,6,13,9
172,28,0.3111111111111111,13,9,6
179,28,0.3111111111111111,11,11,6
219,28,0.3111111111111111,12,11,5
229,28,0.3111111111111111,5,13,10
232,28,0.3111111111111111,10,11,7
242,28,0.3111111111111111,9,11,8
281,28,0.3111111111111111,11,10,7
284,28,0.3111111111111111,13,9,6
303,28,0.3111111111111111,13,9,6
314,28,0.3111111111111111,9,11,8
324,28,0.3111111111111111,9,12,7
0,27,0.3,13,9,5
3,27,0.3,9,10,8
41,27,0.3,9,13,5
47,27,0.3,9,11,7
61,27,0.3,8,13,6
66,27,0.3,12,9,6
92,27,0.3,9,11,7
95,27,0.3,11,10,6
98,27,0.3,11,9,7
125,27,0.3,13,8,6
128,27,0.3,12,9,6
142,27,0.3,7,11,9
195,27,0.3,9,10,8
212,27,0.3,13,8,6
216,27,0.3,10,10,7
236,27,0.3,9,10,8
255,27,0.3,13,9,5
264,27,0.3,12,9,6
268,27,0.3,12,10,5
292,27,0.3,10,11,6
311,27,0.3,14,8,5
316,27,0.3,11,9,7
318,27,0.3,6,12,9
320,27,0.3,7,11,9
343,27,0.3,11,10,6
344,27,0.3,14,7,6
351,27,0.3,13,8,6
4,26,0.28888888888888886,9,11,6
10,26,0.28888888888888886,12,10,4
25,26,0.28888888888888886,11,8,7
27,26,0.28888888888888886,14,10,2
56,26,0.28888888888888886,8,14,4
77,26,0.28888888888888886,7,12,7
78,26,0.28888888888888886,10,9,7
100,26,0.28888888888888886,9,10,7
118,26,0.28888888888888886,12,10,4
119,26,0.28888888888888886,10,10,6
120,26,0.28888888888888886,7,11,8
122,26,0.28888888888888886,7,10,9
124,26,0.28888888888888886,3,13,10
134,26,0.28888888888888886,10,10,6
136,26,0.28888888888888886,10,9,7
138,26,0.28888888888888886,12,10,4
158,26,0.28888888888888886,9,12,5
173,26,0.28888888888888886,11,11,4
223,26,0.28888888888888886,10,10,6
233,26,0.28888888888888886,9,12,5
241,26,0.28888888888888886,3,12,11
244,26,0.28888888888888886,8,12,6
256,26,0.28888888888888886,9,10,7
272,26,0.28888888888888886,10,9,7
282,26,0.28888888888888886,9,10,7
283,26,0.28888888888888886,12,9,5
296,26,0.28888888888888886,13,8,5
322,26,0.28888888888888886,11,8,7
323,26,0.28888888888888886,11,9,6
346,26,0.28888888888888886,10,9,7
353,26,0.28888888888888886,10,11,5
11,25,0.2777777777777778,11,8,6
19,25,0.2777777777777778,12,8,5
23,25,0.2777777777777778,11,9,5
24,25,0.2777777777777778,8,10,7
37,25,0.2777777777777778,8,10,7
45,25,0.2777777777777778,6,11,8
52,25,0.2777777777777778,7,10,8
64,25,0.2777777777777778,14,7,4
90,25,0.2777777777777778,12,9,4
101,25,0.2777777777777778,11,9,5
146,25,0.2777777777777778,10,10,5
181,25,0.2777777777777778,9,9,7
196,25,0.2777777777777778,12,8,5
197,25,0.2777777777777778,8,10,7
200,25,0.2777777777777778,7,10,8
206,25,0.2777777777777778,10,9,6
207,25,0.2777777777777778,10,10,5
210,25,0.2777777777777778,11,8,6
238,25,0.2777777777777778,12,9,4
261,25,0.2777777777777778,9,10,6
269,25,0.2777777777777778,6,10,9
307,25,0.2777777777777778,8,11,6
319,25,0.2777777777777778,9,9,7
326,25,0.2777777777777778,10,9,6
22,24,0.26666666666666666,11,7,6
31,24,0.26666666666666666,11,8,5
34,24,0.26666666666666666,12,7,5
35,24,0.26666666666666666,9,8,7
49,24,0.26666666666666666,9,9,6
53,24,0.26666666666666666,9,9,6
81,24,0.26666666666666666,10,9,5
107,24,0.26666666666666666,11,8,5
129,24,0.26666666666666666,13,7,4
151,24,0.26666666666666666,8,9,7
156,24,0.26666666666666666,12,6,6
214,24,0.26666666666666666,5,12,7
243,24,0.26666666666666666,10,11,3
280,24,0.26666666666666666,8,10,6
297,24,0.26666666666666666,12,8,4
328,24,0.26666666666666666,10,9,5
340,24,0.26666666666666666,9,9,6
348,24,0.26666666666666666,11,9,4
350,24,0.26666666666666666,5,11,8
1,23,0.25555555555555554,8,8,7
18,23,0.25555555555555554,9,8,6
63,23,0.25555555555555554,8,10,5
67,23,0.25555555555555554,10,8,5
75,23,0.25555555555555554,12,6,5
89,23,0.25555555555555554,9,9,5
109,23,0.25555555555555554,13,6,4
110,23,0.25555555555555554,10,8,5
137,23,0.25555555555555554,6,10,7
184,23,0.25555555555555554,6,10,7
185,23,0.25555555555555554,12,7,4
194,23,0.25555555555555554,8,10,5
199,23,0.25555555555555554,10,9,4
215,23,0.25555555555555554,15,6,2
217,23,0.25555555555555554,9,9,5
271,23,0.25555555555555554,7,10,6
274,23,0.25555555555555554,9,8,6
275,23,0.25555555555555554,12,7,4
289,23,0.25555555555555554,11,8,4
306,23,0.25555555555555554,9,10,4
347,23,0.25555555555555554,13,7,3
357,23,0.25555555555555554,12,7,4
12,22,0.24444444444444444,10,8,4
111,22,0.24444444444444444,9,7,6
121,22,0.24444444444444444,7,9,6
150,22,0.24444444444444444,10,7,5
152,22,0.24444444444444444,6,10,6
168,22,0.24444444444444444,10,7,5
198,22,0.24444444444444444,9,7,6
213,22,0.24444444444444444,11,7,4
224,22,0.24444444444444444,9,8,5
247,22,0.24444444444444444,6,11,5
286,22,0.24444444444444444,7,11,4
300,22,0.24444444444444444,5,10,7
301,22,0.24444444444444444,10,8,4
315,22,0.24444444444444444,7,9,6
342,22,0.24444444444444444,14,6,2
345,22,0.24444444444444444,10,7,5
38,21,0.23333333333333334,7,8,6
113,21,0.23333333333333334,7,9,5
123,21,0.23333333333333334,7,8,6
154,21,0.23333333333333334,5,10,6
159,21,0.23333333333333334,7,10,4
165,21,0.23333333333333334,8,8,5
171,21,0.23333333333333334,10,7,4
182,21,0.23333333333333334,8,7,6
221,21,0.23333333333333334,12,7,2
273,21,0.23333333333333334,10,6,5
308,21,0.23333333333333334,8,8,5
352,21,0.23333333333333334,14,5,2
358,21,0.23333333333333334,8,8,5
43,20,0.2222222222222222,10,7,3
57,20,0.2222222222222222,12,6,2
60,20,0.2222222222222222,8,6,6
72,20,0.2222222222222222,10,6,4
79,20,0.2222222222222222,8,6,6
84,20,0.2222222222222222,5,8,7
141,20,0.2222222222222222,10,6,4
157,20,0.2222222222222222,8,7,5
183,20,0.2222222222222222,6,7,7
201,20,0.2222222222222222,4,10,6
251,20,0.2222222222222222,10,5,5
262,20,0.2222222222222222,6,9,5
298,20,0.2222222222222222,7,9,4
305,20,0.2222222222222222,8,6,6
7,19,0.2111111111111111,4,8,7
83,19,0.2111111111111111,6,9,4
153,19,0.2111111111111111,9,6,4
162,19,0.2111111111111111,7,8,4
191,19,0.2111111111111111,6,9,4
254,19,0.2111111111111111,9,7,3
302,19,0.2111111111111111,8,6,5
332,19,0.2111111111111111,9,7,3
339,19,0.2111111111111111,8,7,4
93,18,0.2,6,6,6
108,18,0.2,6,7,5
235,18,0.2,8,7,3
240,18,0.2,11,5,2
257,18,0.2,7,6,5
263,18,0.2,5,8,5
330,18,0.2,6,8,4
62,17,0.18888888888888888,6,6,5
143,17,0.18888888888888888,11,4,2
155,17,0.18888888888888888,8,5,4
248,17,0.18888888888888888,8,6,3
333,17,0.18888888888888888,11,4,2
105,16,0.17777777777777778,9,5,2
285,16,0.17777777777777778,5,8,3
209,15,0.16666666666666666,5,8,2
249,15,0.16666666666666666,7,5,3
97,14,0.15555555555555556,7,5,2
