idx,noise
230,0.512188110618
231,-0.767095160815
232,-0.932016902106
233,-0.819388434776
234,-0.481538940379
235,-0.580652136410
236,0.187856016004
237,-0.416705140035
238,0.071447006870
239,0.757361439605
240,-0.847151845074
241,0.988073043645
242,-0.193384116831
243,0.761227093598
244,-0.580913205357
245,-0.774881574075
246,0.336649527253
247,0.124508299748
248,-0.606159756370
249,-0.976183687756
250,0.919006630590
251,-0.902246507418
252,0.648222812738
253,0.055713637554
254,0.212230224464
255,-0.659994012326
256,-0.229975835469
257,0.469539409948
258,0.670312626220
259,0.816683619577
260,0.729818455966
261,-0.542360178140
262,0.966148494329
263,-0.937523869574
264,0.540362417603
265,0.670012810392
266,-0.641898763851
267,-0.001535081699
268,-0.742769510058
269,0.500556035471
270,0.494820044524
271,-0.509460118037
272,-0.659087387331
273,-0.860240484088
274,-0.803778100792
275,-0.052481426594
276,0.504284001656
277,0.166084923388
278,-0.586281358858
279,0.939359592795
280,0.058446063610
281,-0.185180015875
282,0.907025627261
283,0.608615712937
284,-0.616918382714
285,-0.046963457767
286,-0.426985891582
287,0.837612251445
288,0.537306437182
289,0.345054733585
290,-0.203463115849
291,0.016190209288
292,-0.031873974837
293,-0.064395956170
294,0.469730185727
295,-0.825114014629
296,-0.413821110060
297,-0.154127980423
298,-0.875569008170
299,-0.785530694590
300,-0.425456614725
301,-0.138464977571
302,0.883575901813
303,0.110314341460
304,0.254641926029
305,0.073625299264
306,-0.776377941605
307,0.437663436756
308,0.193978128780
309,0.898518987474
310,0.553432467725
311,0.603299357397
312,-0.179777226217
313,-0.461446078105
314,0.606385946017
315,-0.985512553811
316,-0.652110827554
317,0.980234097259
318,-0.284281430037
319,-0.731143885955
320,-0.802062430935
321,-0.452057701986
322,0.533094680962
323,-0.711410848234
324,0.148976395207
325,0.254651527260
326,0.362207530100
327,0.000263775835
328,0.863830103769
329,0.291177552370
330,-0.739304385436
331,0.829415270578
332,0.049491114623
333,-0.774285081127
334,-0.538623964521
335,-0.051528475461
336,0.666082336784
337,-0.370348489151
338,0.967840413817
339,0.649380455434
340,0.347606300231
341,0.137363133333
342,-0.421177139043
343,0.310116035430
344,-0.814910947639
345,0.814467943504
346,-0.777842971642
347,-0.539382406397
348,0.922017058497
349,0.860903023155
350,-0.119725368190
351,-0.291404171234
352,-0.046534320206
353,0.590612585304
354,0.217611657596
355,0.058334374962
356,0.103770377902
357,-0.197486587912
358,0.798861416865
359,-0.905202251781
360,-0.811717101494
361,-0.496394371881
362,-0.226835663427
363,0.048190770400
364,-0.409310548700
365,-0.097949961834
366,0.407510680491
367,-0.361129129035
368,-0.692445990955
369,-0.553550695835
370,0.518579919239
371,0.830238299877
372,-0.081087191212
373,0.148243963227
374,-0.100271594711
375,0.747723144081
376,0.407455872473
377,0.890916818898
378,0.627921149933
379,0.647278310690
380,0.964039411247
381,0.976709175356
382,-0.347037366037
383,-0.609700777463
384,-0.514242424313
385,0.038337144586
386,-0.943855042740
387,-0.512333074429
388,-0.170788507844
389,-0.225477425597
390,-0.103747849009
391,0.276446023714
392,-0.385568236831
393,0.760800777661
394,0.479783710829
395,-0.385223027375
396,-0.250898560380
397,-0.136504803665
398,-0.797677970087
399,0.097556440920
400,-0.817505585320
401,0.679164145300
402,-0.927912838256
403,-0.497959441030
404,0.212561354111
405,0.150329438308
406,-0.944247711257
407,-0.669910749554
408,-0.341345005255
409,-0.090242278218
410,-0.433629222169
411,0.904227378386
412,-0.546264882055
413,-0.859384294188
414,-0.504155220723
415,-0.975764007651
416,0.597040723483
417,0.507377683863
418,-0.415892022679
419,-0.924031911625
420,-0.448262443965
421,-0.994052016504
422,-0.679389927338
423,-0.430707328531
424,0.842751745961
425,0.457979378409
426,0.744164945775
427,0.272425611297
428,-0.469155385756
429,-0.860597977877
430,-0.866491485785
431,-0.100652064385
432,0.364845844893
433,0.197253956689
434,-0.741043409460
435,-0.457342138093
436,-0.367242767294
437,-0.003710877024
438,-0.935009072875
439,-0.866050221066
440,0.840495506995
441,-0.108218745962
442,-0.395173429337
443,0.247336021179
444,0.064187386983
445,0.903764521566
446,-0.299047789313
447,-0.046188831796
448,-0.129162865777
449,-0.584664673262
450,0.923249626060
451,0.880856393697
452,0.813430134112
453,-0.769091168174
454,0.406332948180
455,-0.896692520004
456,-0.010959342038
457,0.712916095604
458,-0.492151988889
459,-0.365983878429
460,0.930806998947
461,0.996168472225
462,-0.916764880128
463,0.100595050332
464,-0.783690469472
465,-0.856391761064
466,0.084165704220
467,0.355400704495
468,0.363522685929
469,0.468916568773
470,0.735368564505
471,0.890063473831
472,-0.948439378575
473,0.167731707425
474,-0.439184608812
475,0.101922310709
476,-0.677462031720
477,-0.704935713012
478,-0.487861030504
479,0.977475239898
480,0.531451528872
481,0.890519187897
482,-0.651096234942
483,-0.664838504695
484,-0.313677552300
485,0.706469705947
486,0.304369419813
487,0.204951870102
488,0.353829826956
489,-0.331863305248
490,-0.618598831382
491,0.391482512178
492,-0.203912308622
493,-0.185747211592
494,-0.096233484575
495,-0.184170039893
496,0.479425567456
497,-0.136691166571
498,0.486069238173
499,0.054734682350
500,0.995127583544
501,-0.427410482402
502,-0.192683896550
503,0.873606662281
504,0.110366087304
505,-0.584109514356
506,0.790096748599
507,0.091077988631
508,-0.325609376548
509,-0.602864374007
510,0.861794324840
511,0.350583797739
512,-0.940038866974
513,-0.584061462955
514,-0.162120493764
515,0.860390841918
516,-0.780824233628
517,0.792013757337
518,0.369257809407
519,0.487670973714
520,0.866441697943
521,0.986482118451
522,0.044799798467
523,-0.587567790720
524,-0.618647995182
525,-0.151160533707
526,-0.388267376610
527,-0.291765089694
528,-0.176165806288
529,-0.370905903311
530,-0.728407436256
531,0.285184700848
532,0.251119954714
533,-0.204908353563
534,-0.625419158482
535,-0.490231187340
536,0.097987810626
537,-0.203402126118
538,-0.945177074946
539,-0.694305231325
540,0.252100709392
541,0.747270367198
542,0.089475067727
543,-0.057153946886
544,-0.325467891985
545,-0.771601229046
546,-0.972570385076
547,0.462213628185
548,0.145496872169
549,-0.491379304979
550,-0.352101124605
551,0.730987290101
552,0.461571062800
553,0.886495677747
554,-0.690972139205
555,0.011160696736
556,0.749163876860
557,-0.323798817852
558,0.484695030695
559,-0.709288201331
560,-0.781742521131
561,0.531300194660
562,0.355698103157
563,0.908574043863
564,-0.283678405247
565,-0.719887254379
566,-0.618008646047
567,-0.996994560411
568,0.924158925844
569,-0.079540844982
570,-0.469845636952
571,0.987656738548
572,-0.194728789147
573,-0.014640734311
574,0.632987131401
575,-0.723785881189
576,0.053926522719
577,-0.846928882942
578,0.431301586877
579,-0.338694867601
580,0.427979360199
581,-0.140253713234
582,0.435625985397
583,0.928266123490
584,0.481540205802
585,-0.532739163363
586,0.524226774120
587,-0.181752864874
588,0.415655292833
589,-0.992929667241
590,0.499387501929
591,-0.485248594153
592,0.862118126724
593,0.033513561676
594,-0.163928808554
595,0.406714413873
596,-0.591905662645
597,-0.770353612117
598,0.496786775715
599,-0.626337220123
600,-0.711274214909
601,0.967279848135
602,-0.411972144837
603,-0.014705167998
604,-0.080529088646
605,-0.069571553023
606,0.732208152818
607,-0.804232088226
608,-0.198398261313
609,0.430842691195
610,0.051038841200
611,-0.856590172259
612,-0.342253319730
613,0.488057554777
614,0.339422876878
615,-0.696510368124
616,-0.353136125212
617,-0.320587583587
618,-0.314170665792
619,-0.546959034758
620,0.206375913514
621,-0.882349513370
622,-0.604392667899
623,-0.891047880709
624,-0.904636224466
625,0.129589949479
626,-0.582246810893
627,-0.767611729395
628,-0.990566002383
629,-0.510813471493
630,-0.653503997342
631,0.824254427895
632,0.007436601383
633,0.564257756091
634,0.992219334900
635,-0.074375053480
636,-0.803737886441
637,0.899140481804
638,0.977111117844
639,0.734039469723
640,-0.345437386450
641,-0.711374806820
642,0.277664856838
643,0.041428584537
644,0.426888301202
645,-0.734566698867
646,-0.912861415262
647,0.145504299419
648,0.714690913588
649,0.487848163695
650,-0.167755126537
651,-0.682261621835
652,0.051941617676
653,-0.968627750290
654,-0.541586370314
655,-0.401415386021
656,0.372836453458
657,0.802609851434
658,-0.483083388274
659,0.131771333447
660,0.616493135185
661,0.452309447489
662,0.256653290463
663,-0.771249727635
664,0.878614061021
665,-0.971005270279
666,0.324278914225
667,-0.682097320575
668,0.720353671555
669,0.981102968377
670,0.530879591757
671,-0.813131905725
672,-0.171368282023
673,0.512726005431
674,0.045468935658
675,-0.532011184517
676,0.164146699198
677,0.919338173425
678,0.081470817863
679,0.466557734637
680,0.988062112076
681,-0.992450913264
682,-0.480090473387
683,-0.034371895095
684,0.753497936718
685,0.017581244616
686,0.493562797178
687,-0.218713890961
688,0.748250323418
689,-0.590599425345
690,-0.789820468893
691,-0.925078878894
692,0.448687347992
693,-0.237742162105
694,0.066813172398
695,0.525053255784
696,-0.909087903046
697,0.501182186733
698,-0.048501726866
699,0.133675313471
700,0.672571726406
701,0.669175117672
702,0.686674782882
703,-0.220823482922
704,0.580183617245
705,-0.839181739692
706,0.902599621455
707,0.457183863267
708,0.502725683865
709,-0.535267912531
710,0.862190597032
711,-0.853232136228
712,-0.195857890560
713,-0.786071478758
714,-0.594535154562
715,0.574238310911
716,-0.576769583084
717,0.894891840348
718,0.345039827389
719,0.739365367790
720,-0.002440002131
721,0.945971524139
722,-0.080357057333
723,0.720175397627
724,0.198979723061
725,0.401173462941
726,0.118936881845
727,0.289906811474
728,-0.317209965920
729,0.236634982680
730,-0.612430610212
731,0.800018606830
732,0.011538084944
733,-0.547364253882
734,-0.254164016016
735,-0.567600746682
736,-0.320303149719
737,0.869733024382
738,0.268575051254
739,0.881104671554
740,-0.188369315835
741,-0.524807053862
742,-0.447029566569
743,0.998868153880
744,-0.297600180721
745,-0.029595594275
746,0.033355452253
747,-0.788673144695
748,0.408644630733
749,-0.389671264720
750,-0.711269099329
751,-0.529004998852
752,0.960468650431
753,0.865448124597
754,0.560806113894
755,-0.255036138248
756,-0.230179910781
757,0.058331218293
758,-0.600141492871
759,0.024160359315
760,0.137662098345
761,-0.406081607007
762,-0.996025353729
763,0.066314920750
764,0.638570487478
765,-0.793317063079
766,-0.416009621851
767,0.334652230058
768,0.162257532765
769,-0.036648324686
770,0.327133151511
771,-0.443117705188
772,-0.519794228424
773,0.607801246981
774,0.319391870152
775,0.624975596415
776,0.198994307130
777,0.085764305288
778,-0.380680500666
779,0.598806268438
780,0.566464414540
781,0.010654517916
782,-0.706658784275
783,0.289965730451
784,0.522979874501
785,0.785885662837
786,-0.935408195339
787,-0.664307135845
788,0.701443004829
789,0.155705186016
790,0.364519212027
791,-0.611325190509
792,0.757804681606
793,-0.672296513290
794,-0.703376585694
795,-0.650162818491
796,-0.834628388391
797,-0.065372061869
798,-0.915896075833
799,0.794974678606
800,0.102113122480
801,0.571343840005
802,0.529151530991
803,0.577211092778
804,-0.753426446827
805,0.958962409356
806,-0.317354781771
807,0.175451816193
808,0.303519413205
809,0.980462373396
810,0.214066874635
811,-0.254523464659
812,0.242428609362
813,-0.461088462713
814,0.109973318135
815,0.331999771043
816,0.861391126268
817,0.099477232762
818,-0.976989905538
819,-0.580274819578
820,-0.361952224905
821,0.416931538964
822,0.693726038217
823,-0.702511462269
824,0.639812833376
825,-0.147261357607
826,-0.921240603838
827,-0.125904263870
828,-0.811405728661
829,0.356115330567
830,0.389435940302
831,0.106529065383
832,0.482519658989
833,-0.133622973166
834,0.858888801173
835,0.408337954356
836,-0.715160080676
837,0.417016309821
838,0.221088750053
839,0.732846320194
840,-0.468430432993
841,0.282283821908
842,-0.839318049916
843,0.659967511859
844,0.519650151486
845,-0.383282349050
846,-0.976495247702
847,-0.817548310120
848,0.054408837340
849,0.201004368833
850,0.977901267727
851,-0.207721860609
852,0.522797924165
853,-0.121302884895
854,0.354810803872
855,-0.914182543199
856,0.702472696019
857,-0.226032640198
858,0.960266678208
859,0.249750159916
860,0.709450404755
861,-0.419197180398
862,-0.514207884427
863,-0.471593132705
864,-0.911267692779
865,-0.851995483038
866,0.865042156555
867,-0.659425319624
868,0.587339252616
869,0.082387568917
870,0.872058097320
871,-0.744907942436
872,0.201789574467
873,-0.223446276082
874,-0.207876781666
875,-0.118039426663
876,0.874795697704
877,0.343262393803
878,0.175436109603
879,0.096690701379
880,0.908898732767
881,0.046236002746
882,0.592389623724
883,0.020453138222
884,0.172501039531
885,-0.309770998945
886,0.737103045276
887,0.863629716337
888,-0.339211485262
889,-0.274238779201
890,0.510011027915
891,0.827060038048
892,0.840339201919
893,-0.414522070525
894,-0.424064876142
895,0.923166587320
896,-0.583126582995
897,0.327725125054
898,-0.389234760217
899,-0.173448183113
900,0.208593809405
901,-0.866430707803
902,-0.466332753461
903,-0.948140257545
904,-0.619738189604
905,-0.866907749963
906,-0.419190141505
907,-0.465369139323
908,-0.488044025435
909,0.657862917938
910,0.068288715901
911,-0.046016827272
912,0.790848878759
913,-0.276699279165
914,-0.025479717847
915,-0.264468190845
916,0.527352774130
917,-0.273107631373
918,-0.416348521562
919,0.565444266286
920,0.279871309547
921,0.670841238879
922,-0.632926771283
923,0.210875481914
924,-0.495802309000
925,0.065671921004
926,-0.440127540062
927,0.253792516573
928,0.824504223005
929,0.513571536116
930,0.456436001613
931,-0.393919131055
932,-0.711579274748
933,0.294593033111
934,0.728586775833
935,-0.367571760394
936,-0.474579185001
937,-0.496113936505
938,-0.791777816145
939,0.560890106192
940,0.664100496425
941,0.917046827392
942,0.239768369838
943,0.433617631533
944,-0.404244398006
945,0.563563753248
946,-0.764630708016
947,-0.782693323787
948,0.060557596518
949,0.831568688085
950,-0.201369036434
951,-0.175366355003
952,0.185528401612
953,0.309607156754
954,0.608509875277
955,-0.020807259719
956,0.174044437489
957,0.543864457672
958,0.506047501317
959,-0.303802255070
960,-0.553568442930
961,0.442966739136
962,-0.201692181199
963,0.207318078875
964,-0.811973084801
965,-0.108371122135
966,0.368396158579
967,0.882439980678
968,0.012440466781
969,0.693190382135
970,0.664259365576
971,-0.104072576061
972,0.717210171885
973,0.927115894546
974,-0.488617396074
975,0.350380006157
976,-0.539804585411
977,0.857156055377
978,0.782931539830
979,0.191019761917
980,0.536215849193
981,-0.452198707994
982,0.051201025837
983,-0.819405152412
984,0.509670022168
985,-0.389445137365
986,-0.507753660481
987,0.885021480497
988,-0.860535065192
989,-0.868962365827
990,-0.556907086938
991,0.965578644246
992,0.293730815354
993,-0.503663741670
994,-0.589672841591
995,-0.523070994815
996,-0.864495721267
997,-0.940644918109
998,-0.534098548650
999,0.750898962991
1000,0.175886490570
1001,-0.791926391805
1002,0.506030973301
1003,-0.611710119944
1004,-0.675660711929
1005,-0.700418919340
1006,0.166105814616
1007,0.917783338808
1008,-0.871678792206
1009,0.860678349491
1010,-0.097562445166
1011,-0.331793598172
1012,-0.270176501896
1013,-0.030380531131
1014,0.702228749178
1015,0.109100680160
1016,0.740766702975
1017,-0.350009859370
1018,-0.055359008009
1019,0.130978887748
1020,0.535396691007
1021,0.633379080918
1022,0.127436517663
1023,0.986298771728
1024,0.384446118425
1025,0.389756516514
1026,0.160317145689
1027,-0.550229713919
1028,0.965726283832
1029,0.856168194627
1030,0.565739348511
1031,-0.554978388506
1032,-0.790493648530
1033,0.345382570875
1034,0.657523902754
1035,0.312370893928
1036,-0.297747596787
1037,0.856998853673
1038,0.726048845390
1039,-0.308983798119
1040,0.538641399387
1041,-0.416063134235
1042,-0.466767651029
1043,0.135416912179
1044,-0.773414477689
1045,0.172021622258
1046,0.372176832958
1047,0.892712167521
1048,0.925923560566
1049,0.523795356811
1050,-0.066267266584
1051,-0.604479987725
1052,0.990005117995
1053,0.314457555155
1054,0.512044966716
1055,-0.948034038521
1056,0.452017559785
1057,0.037586956284
1058,0.732424474081
1059,0.477745688207
1060,0.790630623067
1061,-0.877083279917
1062,0.838720914032
1063,0.239409810325
1064,0.546560719706
1065,-0.208402954421
1066,0.127901389342
1067,0.200217149746
1068,-0.955783563709
1069,-0.373746982866
1070,0.542688407208
1071,-0.643487901677
1072,-0.867990308467
1073,-0.038270597230
1074,-0.083433084065
1075,-0.178272607366
1076,-0.437784274957
1077,-0.792220478705
1078,0.439922699991
1079,-0.722399427390
1080,0.505488243212
1081,0.912368678080
1082,0.134572584957
1083,-0.168987421973
1084,0.184717257087
1085,-0.137017221369
1086,0.106185734435
1087,0.586653359364
1088,0.312604462788
1089,-0.896130790191
1090,0.317069593999
1091,-0.915861426212
1092,0.429858656666
1093,-0.655343750093
1094,-0.679342893054
1095,-0.987911392667
1096,-0.089461459803
1097,0.146556982834
1098,0.340398512539
1099,-0.514274393711
1100,0.974285830875
1101,-0.792880412038
1102,0.154439201077
1103,-0.186600918885
1104,-0.380738113876
1105,-0.191488173807
1106,0.274497810004
1107,-0.633504139945
1108,-0.324091128428
1109,-0.797625331256
1110,-0.725220616978
1111,0.429711652573
1112,-0.460987135483
1113,-0.719975149631
1114,0.180503907551
1115,-0.437354565381
1116,-0.646030906132
1117,-0.307289580899
1118,0.289375464780
1119,-0.599695999778
1120,-0.347565302451
1121,0.062881484329
1122,0.593622136917
1123,-0.088672965508
1124,-0.759249259649
1125,-0.973039343062
1126,0.851572850318
1127,0.003499923896
1128,0.865337821114
1129,0.834840417858
1130,0.096165895718
1131,-0.217995778691
1132,0.115808141720
1133,0.525715803984
1134,0.050813052549
1135,-0.651427971889
1136,-0.468169159894
1137,-0.911843138839
1138,0.207649328990
1139,-0.340805681330
1140,-0.075020821900
1141,-0.496180847586
1142,-0.573213752671
1143,-0.898041544387
1144,0.650447111375
1145,0.839661143284
1146,0.953646482330
1147,-0.232123940492
1148,0.079611844350
1149,0.167344991340
1150,-0.159406675467
1151,-0.670112540232
1152,0.462290698213
1153,0.721376891341
1154,0.838046132725
1155,-0.602694843463
1156,0.528137917235
1157,-0.691734041921
1158,-0.262280671851
1159,0.123022894800
1160,0.145217997356
1161,0.207253471287
1162,0.974290551615
1163,-0.892380382566
1164,0.014780940597
1165,-0.558550441039
1166,-0.573980460587
1167,-0.505476961137
1168,-0.790451598135
1169,-0.270029190859
1170,0.983795787626
1171,0.787894283333
1172,-0.901304111270
1173,-0.771636430314
1174,-0.498759316297
1175,-0.497551701653
1176,-0.455302760740
1177,0.827973867490
1178,0.978156043894
1179,-0.555835822461
1180,0.041616494856
1181,0.958343955639
1182,-0.198037258294
1183,-0.684601710526
1184,0.096609536388
1185,-0.978727442523
1186,0.348388700314
1187,0.745416065170
1188,0.477344140173
1189,0.197832642055
1190,-0.986418162393
1191,0.204093315252
1192,0.309638067840
1193,0.229315665438
1194,0.150723931319
1195,-0.349963024201
1196,0.632250348075
1197,0.009572823069
1198,-0.902573010882
1199,0.397211575582
1200,0.564854700224
1201,-0.635832454630
1202,-0.022934597984
1203,0.394869870492
1204,-0.249057086212
1205,-0.470115987478
1206,0.593479170591
1207,0.580343326438
1208,-0.249330643597
1209,0.836722581763
1210,-0.552680342200
1211,0.787851894065
1212,0.299231382516
1213,-0.197348013890
1214,-0.960065680518
1215,0.354160936054
1216,0.921397759534
1217,0.744093320450
1218,0.992016937523
1219,-0.329086299013
1220,-0.239443612720
1221,0.540180007207
1222,0.202573948631
1223,0.953513218327
1224,0.022547100273
1225,0.806099627167
1226,0.491090751430
1227,-0.471752688913
1228,0.350582892410
1229,-0.071315698295
1230,0.798843363547
1231,-0.930517177878
1232,-0.769495561982
1233,-0.242539960692
1234,0.492017221997
1235,-0.812866700804
1236,0.459015801959
1237,0.702119849629
1238,0.689336269439
1239,-0.911698421543
1240,-0.136312283126
1241,0.780609344656
1242,-0.638556994841
1243,-0.831551815688
1244,-0.962750658129
1245,-0.208329725087
1246,-0.680284950539
1247,0.927262882838
1248,0.684981851849
1249,-0.876353116479
1250,-0.783564631711
1251,0.793337977383
1252,0.654273834701
1253,0.594073271812
1254,0.173538322219
1255,0.123908470867
1256,0.272899256211
1257,0.517070879834
1258,0.227231664608
1259,0.191639273362
1260,0.993384842072
1261,-0.890374011672
1262,0.541409312729
1263,0.782736696200
1264,-0.719394010053
1265,-0.584636414963
1266,-0.280885080990
1267,0.155147031567
1268,0.568921659051
1269,-0.337220708187
1270,-0.290046383830
1271,0.142175537280
1272,-0.522401101743
1273,-0.300746786567
1274,-0.652256827853
1275,0.996295343582
1276,0.481728084169
1277,0.385543175893
1278,0.376208895911
1279,0.976542442330
1280,0.838837775596
1281,-0.501887154491
1282,-0.312394855107
1283,-0.529557298459
1284,-0.742906268505
1285,-0.223031512574
1286,-0.625642326783
1287,0.482722713153
1288,0.565864488370
1289,0.042625848955
1290,0.715179215522
1291,-0.233299430683
1292,-0.398553833370
1293,-0.725767977226
1294,-0.619930322596
1295,0.612737330701
1296,0.108922292100
1297,0.821522173574
1298,-0.977519543109
1299,-0.612341684222
1300,-0.980977228588
1301,-0.027322824842
1302,0.076564315972
1303,0.925670458974
1304,0.049515980862
1305,-0.353370996352
1306,0.272183079558
1307,-0.250265299784
1308,0.624580865685
1309,-0.187144831007
1310,-0.905522761381
1311,0.807275364959
1312,-0.328044859863
1313,-0.906490676544
1314,0.371776982270
1315,-0.125023111364
1316,-0.657159784170
1317,-0.249015560084
1318,-0.790120760558
1319,0.359661547199
1320,0.033672597459
1321,0.839226051347
1322,0.971895786196
1323,0.479382741813
1324,-0.656245899254
1325,-0.879228081164
1326,-0.774492075002
1327,-0.485303283988
1328,-0.505503459912
1329,-0.643731397745
1330,0.229029352173
1331,0.076434536107
1332,-0.459300265854
1333,0.083919371617
1334,-0.694316088251
1335,0.391198985991
1336,0.644341381854
1337,0.717592505763
1338,0.160822984882
1339,0.153694376949
1340,-0.935379648445
1341,-0.522579903986
1342,-0.198363794518
1343,0.688020957249
1344,0.654674198526
1345,-0.481146792626
1346,0.340485556876
1347,-0.412059589493
1348,0.558443992582
1349,-0.665109026683
1350,0.147444791835
1351,-0.688885130156
1352,-0.700158036610
1353,0.294861166109
1354,-0.145153283851
1355,0.487426312763
1356,0.386412310400
1357,-0.921196712863
1358,-0.022710354104
1359,-0.863727300599
1360,0.740632526545
1361,-0.401093490479
1362,-0.916150082822
1363,0.969055628855
1364,-0.151306263442
1365,-0.711157528743
1366,-0.288212301591
1367,0.675565572678
1368,-0.840087998868
1369,-0.434844656309
1370,0.654614813124
1371,-0.948173820807
1372,-0.630091610328
1373,0.763361171759
1374,-0.699776821561
1375,0.222138757529
1376,0.137964693280
1377,-0.571139657398
1378,-0.112815468179
1379,-0.593934674322
1380,0.289398811421
1381,0.023298546055
1382,-0.374039732006
1383,0.063100460143
1384,0.345268985189
1385,-0.106547532695
1386,-0.206205507038
1387,0.680321283370
1388,-0.315916984661
1389,0.938761396520
1390,0.012302095208
1391,-0.949714569879
1392,-0.364176093547
1393,-0.938170669402
1394,0.536386045846
1395,-0.143313301089
1396,0.355314824618
1397,-0.209597593386
1398,0.616625705763
1399,-0.626797477259
1400,0.310438304643
1401,0.796348361747
1402,0.362203026402
1403,-0.983272012080
1404,-0.912995863386
1405,-0.642475344078
1406,0.440506932704
1407,0.218810839777
1408,0.032462505876
1409,-0.474816246251
1410,0.313803532313
1411,0.751849923294
1412,0.611341672587
1413,-0.515388615104
1414,0.448097080138
1415,-0.821145954403
1416,-0.056055788847
1417,-0.903291234302
1418,0.146436573276
1419,-0.872180727930
1420,0.063733445459
1421,0.297771056994
1422,0.136577851885
1423,0.360295680726
1424,-0.322366365072
1425,-0.339817925929
1426,-0.561506334724
