scenario,loss_count_total,loss_frequency_total,loss_count_hardware_preferred,loss_count_deterministic_seeded,loss_count_baseline_neutralized
170,30,0.3333333333333333,8,13,9
177,30,0.3333333333333333,8,14,8
186,30,0.3333333333333333,8,12,10
229,30,0.3333333333333333,7,13,10
244,30,0.3333333333333333,12,12,6
246,30,0.3333333333333333,12,10,8
258,30,0.3333333333333333,8,12,10
281,30,0.3333333333333333,13,10,7
282,30,0.3333333333333333,13,10,7
318,30,0.3333333333333333,9,12,9
321,30,0.3333333333333333,10,11,9
324,30,0.3333333333333333,11,12,7
359,30,0.3333333333333333,11,10,9
4,29,0.32222222222222224,12,11,6
35,29,0.32222222222222224,14,8,7
37,29,0.32222222222222224,12,10,7
41,29,0.32222222222222224,11,13,5
62,29,0.32222222222222224,18,6,5
68,29,0.32222222222222224,11,11,7
73,29,0.32222222222222224,9,11,9
91,29,0.32222222222222224,8,13,8
122,29,0.32222222222222224,10,10,9
127,29,0.32222222222222224,13,8,8
130,29,0.32222222222222224,11,10,8
134,29,0.32222222222222224,13,10,6
137,29,0.32222222222222224,12,10,7
142,29,0.32222222222222224,9,11,9
146,29,0.32222222222222224,14,10,5
167,29,0.32222222222222224,11,10,8
180,29,0.32222222222222224,10,12,7
184,29,0.32222222222222224,12,10,7
187,29,0.32222222222222224,11,11,7
195,29,0.32222222222222224,11,10,8
206,29,0.32222222222222224,14,9,6
207,29,0.32222222222222224,14,10,5
227,29,0.32222222222222224,9,11,9
269,29,0.32222222222222224,10,10,9
287,29,0.32222222222222224,10,10,9
314,29,0.32222222222222224,10,11,8
338,29,0.32222222222222224,11,11,7
350,29,0.32222222222222224,10,11,8
16,28,0.3111111111111111,11,10,7
17,28,0.3111111111111111,7,11,10
20,28,0.3111111111111111,9,12,7
21,28,0.3111111111111111,10,11,7
36,28,0.3111111111111111,9,11,8
47,28,0.3111111111111111,10,11,7
48,28,0.3111111111111111,8,12,8
65,28,0.3111111111111111,10,10,8
85,28,0.3111111111111111,8,11,9
102,28,0.3111111111111111,9,12,7
104,28,0.3111111111111111,9,12,7
149,28,0.3111111111111111,12,12,4
163,28,0.3111111111111111,12,10,6
174,28,0.3111111111111111,10,10,8
176,28,0.3111111111111111,10,12,6
204,28,0.3111111111111111,12,11,5
211,28,0.3111111111111111,12,10,6
230,28,0.3111111111111111,12,10,6
233,28,0.3111111111111111,11,12,5
236,28,0.3111111111111111,10,10,8
252,28,0.3111111111111111,8,12,8
271,28,0.3111111111111111,12,10,6
276,28,0.3111111111111111,8,12,8
306,28,0.3111111111111111,14,10,4
319,28,0.3111111111111111,12,9,7
323,28,0.3111111111111111,13,9,6
343,28,0.3111111111111111,12,10,6
346,28,0.3111111111111111,12,9,7
356,28,0.3111111111111111,7,13,8
8,27,0.3,9,11,7
22,27,0.3,14,7,6
28,27,0.3,11,9,7
30,27,0.3,9,9,9
38,27,0.3,13,8,6
40,27,0.3,9,11,7
45,27,0.3,8,11,8
46,27,0.3,6,11,10
49,27,0.3,12,9,6
54,27,0.3,7,12,8
66,27,0.3,12,9,6
95,27,0.3,11,10,6
98,27,0.3,11,9,7
100,27,0.3,10,10,7
113,27,0.3,13,9,5
136,27,0.3,11,9,7
139,27,0.3,7,13,7
151,27,0.3,11,9,7
158,27,0.3,10,12,5
160,27,0.3,12,11,4
161,27,0.3,10,10,7
189,27,0.3,9,12,6
197,27,0.3,10,10,7
212,27,0.3,13,8,6
224,27,0.3,14,8,5
234,27,0.3,8,11,8
255,27,0.3,13,9,5
256,27,0.3,10,10,7
292,27,0.3,10,11,6
300,27,0.3,10,10,7
315,27,0.3,12,9,6
331,27,0.3,8,12,7
351,27,0.3,13,8,6
354,27,0.3,9,12,6
3,26,0.28888888888888886,8,10,8
9,26,0.28888888888888886,9,10,7
12,26,0.28888888888888886,14,8,4
15,26,0.28888888888888886,10,9,7
25,26,0.28888888888888886,11,8,7
26,26,0.28888888888888886,7,12,7
56,26,0.28888888888888886,8,14,4
61,26,0.28888888888888886,7,13,6
84,26,0.28888888888888886,11,8,7
96,26,0.28888888888888886,12,9,5
111,26,0.28888888888888886,13,7,6
119,26,0.28888888888888886,10,10,6
166,26,0.28888888888888886,7,11,8
172,26,0.28888888888888886,11,9,6
193,26,0.28888888888888886,9,10,7
194,26,0.28888888888888886,11,10,5
200,26,0.28888888888888886,8,10,8
223,26,0.28888888888888886,10,10,6
264,26,0.28888888888888886,11,9,6
268,26,0.28888888888888886,11,10,5
274,26,0.28888888888888886,12,8,6
291,26,0.28888888888888886,7,11,8
328,26,0.28888888888888886,12,9,5
353,26,0.28888888888888886,10,11,5
7,25,0.2777777777777778,10,8,7
18,25,0.2777777777777778,11,8,6
24,25,0.2777777777777778,8,10,7
33,25,0.2777777777777778,5,14,6
43,25,0.2777777777777778,15,7,3
53,25,0.2777777777777778,10,9,6
109,25,0.2777777777777778,15,6,4
125,25,0.2777777777777778,11,8,6
128,25,0.2777777777777778,10,9,6
152,25,0.2777777777777778,9,10,6
168,25,0.2777777777777778,13,7,5
183,25,0.2777777777777778,11,7,7
217,25,0.2777777777777778,11,9,5
261,25,0.2777777777777778,9,10,6
263,25,0.2777777777777778,12,8,5
266,25,0.2777777777777778,7,9,9
283,25,0.2777777777777778,11,9,5
297,25,0.2777777777777778,13,8,4
309,25,0.2777777777777778,8,10,7
316,25,0.2777777777777778,9,9,7
1,24,0.26666666666666666,9,8,7
52,24,0.26666666666666666,6,10,8
57,24,0.26666666666666666,16,6,2
93,24,0.26666666666666666,12,6,6
121,24,0.26666666666666666,9,9,6
159,24,0.26666666666666666,10,10,4
165,24,0.26666666666666666,11,8,5
181,24,0.26666666666666666,8,9,7
199,24,0.26666666666666666,11,9,4
210,24,0.26666666666666666,10,8,6
238,24,0.26666666666666666,11,9,4
247,24,0.26666666666666666,8,11,5
257,24,0.26666666666666666,13,6,5
344,24,0.26666666666666666,11,7,6
0,23,0.25555555555555554,9,9,5
10,23,0.25555555555555554,9,10,4
63,23,0.25555555555555554,8,10,5
67,23,0.25555555555555554,10,8,5
78,23,0.25555555555555554,7,9,7
80,23,0.25555555555555554,6,10,7
90,23,0.25555555555555554,10,9,4
101,23,0.25555555555555554,9,9,5
110,23,0.25555555555555554,10,8,5
118,23,0.25555555555555554,9,10,4
138,23,0.25555555555555554,9,10,4
154,23,0.25555555555555554,7,10,6
155,23,0.25555555555555554,14,5,4
157,23,0.25555555555555554,11,7,5
162,23,0.25555555555555554,11,8,4
173,23,0.25555555555555554,8,11,4
191,23,0.25555555555555554,10,9,4
196,23,0.25555555555555554,10,8,5
209,23,0.25555555555555554,13,8,2
275,23,0.25555555555555554,12,7,4
284,23,0.25555555555555554,8,9,6
285,23,0.25555555555555554,12,8,3
286,23,0.25555555555555554,8,11,4
289,23,0.25555555555555554,11,8,4
303,23,0.25555555555555554,8,9,6
311,23,0.25555555555555554,10,8,5
322,23,0.25555555555555554,8,8,7
339,23,0.25555555555555554,12,7,4
34,22,0.24444444444444444,10,7,5
75,22,0.24444444444444444,11,6,5
83,22,0.24444444444444444,9,9,4
156,22,0.24444444444444444,10,6,6
171,22,0.24444444444444444,11,7,4
215,22,0.24444444444444444,14,6,2
219,22,0.24444444444444444,6,11,5
235,22,0.24444444444444444,12,7,3
262,22,0.24444444444444444,8,9,5
272,22,0.24444444444444444,6,9,7
357,22,0.24444444444444444,11,7,4
27,21,0.23333333333333334,9,10,2
79,21,0.23333333333333334,9,6,6
81,21,0.23333333333333334,7,9,5
89,21,0.23333333333333334,7,9,5
97,21,0.23333333333333334,14,5,2
108,21,0.23333333333333334,9,7,5
123,21,0.23333333333333334,7,8,6
198,21,0.23333333333333334,8,7,6
243,21,0.23333333333333334,7,11,3
296,21,0.23333333333333334,8,8,5
298,21,0.23333333333333334,8,9,4
301,21,0.23333333333333334,9,8,4
305,21,0.23333333333333334,9,6,6
326,21,0.23333333333333334,6,9,6
340,21,0.23333333333333334,6,9,6
358,21,0.23333333333333334,8,8,5
19,20,0.2222222222222222,7,8,5
31,20,0.2222222222222222,7,8,5
72,20,0.2222222222222222,10,6,4
107,20,0.2222222222222222,7,8,5
129,20,0.2222222222222222,9,7,4
141,20,0.2222222222222222,10,6,4
185,20,0.2222222222222222,9,7,4
251,20,0.2222222222222222,10,5,5
254,20,0.2222222222222222,10,7,3
150,19,0.2111111111111111,7,7,5
182,19,0.2111111111111111,6,7,6
248,19,0.2111111111111111,10,6,3
273,19,0.2111111111111111,8,6,5
302,19,0.2111111111111111,8,6,5
330,19,0.2111111111111111,7,8,4
332,19,0.2111111111111111,9,7,3
345,19,0.2111111111111111,7,7,5
347,19,0.2111111111111111,9,7,3
348,19,0.2111111111111111,6,9,4
213,18,0.2,7,7,4
240,18,0.2,11,5,2
249,18,0.2,10,5,3
308,18,0.2,5,8,5
352,18,0.2,11,5,2
60,17,0.18888888888888888,5,6,6
64,17,0.18888888888888888,6,7,4
105,17,0.18888888888888888,10,5,2
143,17,0.18888888888888888,11,4,2
153,17,0.18888888888888888,7,6,4
342,17,0.18888888888888888,9,6,2
221,12,0.13333333333333333,3,7,2
333,12,0.13333333333333333,6,4,2
