scenario,loss_count_total,loss_frequency_total,loss_count_hardware_preferred,loss_count_deterministic_seeded
8,22,0.36666666666666664,11,11
39,22,0.36666666666666664,10,12
43,22,0.36666666666666664,15,7
46,22,0.36666666666666664,11,11
47,22,0.36666666666666664,11,11
57,22,0.36666666666666664,16,6
63,22,0.36666666666666664,12,10
64,22,0.36666666666666664,15,7
67,22,0.36666666666666664,14,8
82,22,0.36666666666666664,8,14
106,22,0.36666666666666664,9,13
132,22,0.36666666666666664,12,10
134,22,0.36666666666666664,12,10
163,22,0.36666666666666664,12,10
174,22,0.36666666666666664,12,10
178,22,0.36666666666666664,10,12
182,22,0.36666666666666664,15,7
184,22,0.36666666666666664,12,10
187,22,0.36666666666666664,11,11
188,22,0.36666666666666664,10,12
189,22,0.36666666666666664,10,12
197,22,0.36666666666666664,12,10
211,22,0.36666666666666664,12,10
217,22,0.36666666666666664,13,9
226,22,0.36666666666666664,6,16
227,22,0.36666666666666664,11,11
234,22,0.36666666666666664,11,11
241,22,0.36666666666666664,10,12
253,22,0.36666666666666664,9,13
260,22,0.36666666666666664,9,13
261,22,0.36666666666666664,12,10
269,22,0.36666666666666664,12,10
271,22,0.36666666666666664,12,10
287,22,0.36666666666666664,12,10
298,22,0.36666666666666664,13,9
316,22,0.36666666666666664,13,9
321,22,0.36666666666666664,11,11
327,22,0.36666666666666664,11,11
338,22,0.36666666666666664,11,11
1,21,0.35,13,8
11,21,0.35,13,8
26,21,0.35,9,12
32,21,0.35,9,12
42,21,0.35,7,14
51,21,0.35,8,13
52,21,0.35,11,10
68,21,0.35,10,11
70,21,0.35,10,11
111,21,0.35,14,7
116,21,0.35,8,13
119,21,0.35,11,10
124,21,0.35,8,13
127,21,0.35,13,8
172,21,0.35,12,9
186,21,0.35,9,12
202,21,0.35,8,13
203,21,0.35,10,11
214,21,0.35,9,12
243,21,0.35,10,11
246,21,0.35,11,10
252,21,0.35,9,12
283,21,0.35,12,9
290,21,0.35,8,13
297,21,0.35,13,8
307,21,0.35,10,11
315,21,0.35,12,9
318,21,0.35,9,12
328,21,0.35,12,9
332,21,0.35,14,7
340,21,0.35,12,9
351,21,0.35,13,8
358,21,0.35,13,8
3,20,0.3333333333333333,10,10
4,20,0.3333333333333333,9,11
9,20,0.3333333333333333,10,10
12,20,0.3333333333333333,12,8
21,20,0.3333333333333333,9,11
23,20,0.3333333333333333,11,9
27,20,0.3333333333333333,10,10
33,20,0.3333333333333333,6,14
77,20,0.3333333333333333,8,12
86,20,0.3333333333333333,8,12
90,20,0.3333333333333333,11,9
110,20,0.3333333333333333,12,8
118,20,0.3333333333333333,10,10
135,20,0.3333333333333333,9,11
136,20,0.3333333333333333,11,9
139,20,0.3333333333333333,7,13
166,20,0.3333333333333333,9,11
175,20,0.3333333333333333,9,11
191,20,0.3333333333333333,11,9
193,20,0.3333333333333333,10,10
199,20,0.3333333333333333,11,9
206,20,0.3333333333333333,11,9
207,20,0.3333333333333333,10,10
221,20,0.3333333333333333,13,7
223,20,0.3333333333333333,10,10
232,20,0.3333333333333333,9,11
242,20,0.3333333333333333,9,11
256,20,0.3333333333333333,10,10
274,20,0.3333333333333333,12,8
280,20,0.3333333333333333,10,10
281,20,0.3333333333333333,10,10
295,20,0.3333333333333333,8,12
309,20,0.3333333333333333,10,10
319,20,0.3333333333333333,11,9
334,20,0.3333333333333333,8,12
350,20,0.3333333333333333,9,11
354,20,0.3333333333333333,8,12
0,19,0.31666666666666665,10,9
16,19,0.31666666666666665,9,10
20,19,0.31666666666666665,7,12
28,19,0.31666666666666665,10,9
36,19,0.31666666666666665,8,11
37,19,0.31666666666666665,9,10
45,19,0.31666666666666665,8,11
48,19,0.31666666666666665,7,12
49,19,0.31666666666666665,10,9
72,19,0.31666666666666665,13,6
91,19,0.31666666666666665,6,13
92,19,0.31666666666666665,8,11
95,19,0.31666666666666665,9,10
100,19,0.31666666666666665,9,10
101,19,0.31666666666666665,10,9
121,19,0.31666666666666665,10,9
125,19,0.31666666666666665,11,8
151,19,0.31666666666666665,10,9
154,19,0.31666666666666665,9,10
156,19,0.31666666666666665,13,6
167,19,0.31666666666666665,9,10
173,19,0.31666666666666665,8,11
180,19,0.31666666666666665,7,12
181,19,0.31666666666666665,10,9
195,19,0.31666666666666665,9,10
201,19,0.31666666666666665,9,10
209,19,0.31666666666666665,11,8
238,19,0.31666666666666665,10,9
263,19,0.31666666666666665,11,8
276,19,0.31666666666666665,7,12
289,19,0.31666666666666665,11,8
291,19,0.31666666666666665,8,11
302,19,0.31666666666666665,13,6
324,19,0.31666666666666665,7,12
7,18,0.3,10,8
15,18,0.3,9,9
18,18,0.3,10,8
19,18,0.3,10,8
30,18,0.3,9,9
66,18,0.3,9,9
75,18,0.3,12,6
79,18,0.3,12,6
81,18,0.3,9,9
83,18,0.3,9,9
89,18,0.3,9,9
96,18,0.3,9,9
108,18,0.3,11,7
113,18,0.3,9,9
128,18,0.3,9,9
129,18,0.3,11,7
146,18,0.3,8,10
150,18,0.3,11,7
152,18,0.3,8,10
171,18,0.3,11,7
183,18,0.3,11,7
213,18,0.3,11,7
230,18,0.3,8,10
235,18,0.3,11,7
236,18,0.3,8,10
240,18,0.3,13,5
266,18,0.3,9,9
299,18,0.3,5,13
304,18,0.3,5,13
311,18,0.3,10,8
326,18,0.3,9,9
339,18,0.3,11,7
345,18,0.3,11,7
22,17,0.2833333333333333,10,7
24,17,0.2833333333333333,7,10
38,17,0.2833333333333333,9,8
53,17,0.2833333333333333,8,9
80,17,0.2833333333333333,7,10
84,17,0.2833333333333333,9,8
107,17,0.2833333333333333,9,8
120,17,0.2833333333333333,6,11
123,17,0.2833333333333333,9,8
130,17,0.2833333333333333,7,10
142,17,0.2833333333333333,6,11
153,17,0.2833333333333333,11,6
196,17,0.2833333333333333,9,8
198,17,0.2833333333333333,10,7
219,17,0.2833333333333333,6,11
244,17,0.2833333333333333,5,12
251,17,0.2833333333333333,12,5
255,17,0.2833333333333333,8,9
268,17,0.2833333333333333,7,10
272,17,0.2833333333333333,8,9
282,17,0.2833333333333333,7,10
284,17,0.2833333333333333,8,9
285,17,0.2833333333333333,9,8
292,17,0.2833333333333333,6,11
301,17,0.2833333333333333,9,8
323,17,0.2833333333333333,8,9
331,17,0.2833333333333333,5,12
344,17,0.2833333333333333,10,7
25,16,0.26666666666666666,8,8
31,16,0.26666666666666666,8,8
93,16,0.26666666666666666,10,6
109,16,0.26666666666666666,10,6
165,16,0.26666666666666666,8,8
168,16,0.26666666666666666,9,7
169,16,0.26666666666666666,6,10
212,16,0.26666666666666666,8,8
248,16,0.26666666666666666,10,6
273,16,0.26666666666666666,10,6
303,16,0.26666666666666666,7,9
308,16,0.26666666666666666,8,8
314,16,0.26666666666666666,5,11
317,16,0.26666666666666666,4,12
343,16,0.26666666666666666,6,10
346,16,0.26666666666666666,7,9
35,15,0.25,7,8
60,15,0.25,9,6
88,15,0.25,3,12
138,15,0.25,5,10
141,15,0.25,9,6
157,15,0.25,8,7
161,15,0.25,5,10
215,15,0.25,9,6
300,15,0.25,5,10
348,15,0.25,6,9
357,15,0.25,8,7
97,14,0.23333333333333334,9,5
105,14,0.23333333333333334,9,5
122,14,0.23333333333333334,4,10
200,14,0.23333333333333334,4,10
254,14,0.23333333333333334,7,7
264,14,0.23333333333333334,5,9
330,14,0.23333333333333334,6,8
342,14,0.23333333333333334,8,6
62,13,0.21666666666666667,7,6
257,13,0.21666666666666667,7,6
275,13,0.21666666666666667,6,7
305,13,0.21666666666666667,7,6
352,13,0.21666666666666667,8,5
34,12,0.2,5,7
249,12,0.2,7,5
185,11,0.18333333333333332,4,7
210,11,0.18333333333333332,3,8
143,10,0.16666666666666666,6,4
155,10,0.16666666666666666,5,5
333,10,0.16666666666666666,6,4
347,9,0.15,2,7
