scenario,loss_count_total,loss_frequency_total,loss_count_hardware_preferred,loss_count_deterministic_seeded,loss_count_baseline_neutralized
126,25,0.2777777777777778,6,10,9
137,25,0.2777777777777778,8,10,7
151,25,0.2777777777777778,9,9,7
152,25,0.2777777777777778,9,10,6
172,25,0.2777777777777778,10,9,6
173,25,0.2777777777777778,10,11,4
176,25,0.2777777777777778,7,12,6
205,25,0.2777777777777778,6,13,6
211,25,0.2777777777777778,9,10,6
223,25,0.2777777777777778,9,10,6
246,25,0.2777777777777778,7,10,8
264,25,0.2777777777777778,10,9,6
268,25,0.2777777777777778,10,10,5
273,25,0.2777777777777778,14,6,5
340,25,0.2777777777777778,10,9,6
344,25,0.2777777777777778,12,7,6
351,25,0.2777777777777778,11,8,6
355,25,0.2777777777777778,8,12,5
23,24,0.26666666666666666,10,9,5
78,24,0.26666666666666666,8,9,7
84,24,0.26666666666666666,9,8,7
90,24,0.26666666666666666,11,9,4
119,24,0.26666666666666666,8,10,6
125,24,0.26666666666666666,10,8,6
127,24,0.26666666666666666,8,8,8
146,24,0.26666666666666666,9,10,5
182,24,0.26666666666666666,11,7,6
191,24,0.26666666666666666,11,9,4
194,24,0.26666666666666666,9,10,5
201,24,0.26666666666666666,8,10,6
206,24,0.26666666666666666,9,9,6
207,24,0.26666666666666666,9,10,5
216,24,0.26666666666666666,7,10,7
251,24,0.26666666666666666,14,5,5
263,24,0.26666666666666666,11,8,5
271,24,0.26666666666666666,8,10,6
272,24,0.26666666666666666,8,9,7
275,24,0.26666666666666666,13,7,4
298,24,0.26666666666666666,11,9,4
306,24,0.26666666666666666,10,10,4
308,24,0.26666666666666666,11,8,5
323,24,0.26666666666666666,9,9,6
330,24,0.26666666666666666,12,8,4
339,24,0.26666666666666666,13,7,4
346,24,0.26666666666666666,8,9,7
3,23,0.25555555555555554,5,10,8
35,23,0.25555555555555554,8,8,7
52,23,0.25555555555555554,5,10,8
63,23,0.25555555555555554,8,10,5
65,23,0.25555555555555554,5,10,8
81,23,0.25555555555555554,9,9,5
96,23,0.25555555555555554,9,9,5
98,23,0.25555555555555554,7,9,7
110,23,0.25555555555555554,10,8,5
121,23,0.25555555555555554,8,9,6
159,23,0.25555555555555554,9,10,4
171,23,0.25555555555555554,12,7,4
230,23,0.25555555555555554,7,10,6
233,23,0.25555555555555554,6,12,5
235,23,0.25555555555555554,13,7,3
238,23,0.25555555555555554,10,9,4
249,23,0.25555555555555554,15,5,3
262,23,0.25555555555555554,9,9,5
316,23,0.25555555555555554,7,9,7
347,23,0.25555555555555554,13,7,3
11,22,0.24444444444444444,8,8,6
12,22,0.24444444444444444,10,8,4
18,22,0.24444444444444444,8,8,6
53,22,0.24444444444444444,7,9,6
60,22,0.24444444444444444,10,6,6
111,22,0.24444444444444444,9,7,6
129,22,0.24444444444444444,11,7,4
138,22,0.24444444444444444,8,10,4
156,22,0.24444444444444444,10,6,6
157,22,0.24444444444444444,10,7,5
183,22,0.24444444444444444,8,7,7
197,22,0.24444444444444444,5,10,7
198,22,0.24444444444444444,9,7,6
209,22,0.24444444444444444,12,8,2
210,22,0.24444444444444444,8,8,6
243,22,0.24444444444444444,8,11,3
311,22,0.24444444444444444,9,8,5
315,22,0.24444444444444444,7,9,6
348,22,0.24444444444444444,9,9,4
357,22,0.24444444444444444,11,7,4
10,21,0.23333333333333334,7,10,4
15,21,0.23333333333333334,5,9,7
19,21,0.23333333333333334,8,8,5
31,21,0.23333333333333334,8,8,5
34,21,0.23333333333333334,9,7,5
43,21,0.23333333333333334,11,7,3
72,21,0.23333333333333334,11,6,4
185,21,0.23333333333333334,10,7,4
284,21,0.23333333333333334,6,9,6
289,21,0.23333333333333334,9,8,4
300,21,0.23333333333333334,4,10,7
301,21,0.23333333333333334,9,8,4
333,21,0.23333333333333334,15,4,2
0,20,0.2222222222222222,6,9,5
1,20,0.2222222222222222,5,8,7
67,20,0.2222222222222222,7,8,5
79,20,0.2222222222222222,8,6,6
123,20,0.2222222222222222,6,8,6
141,20,0.2222222222222222,10,6,4
162,20,0.2222222222222222,8,8,4
165,20,0.2222222222222222,7,8,5
196,20,0.2222222222222222,7,8,5
212,20,0.2222222222222222,6,8,6
274,20,0.2222222222222222,6,8,6
296,20,0.2222222222222222,7,8,5
302,20,0.2222222222222222,9,6,5
97,19,0.2111111111111111,12,5,2
105,19,0.2111111111111111,12,5,2
107,19,0.2111111111111111,6,8,5
109,19,0.2111111111111111,9,6,4
150,19,0.2111111111111111,7,7,5
155,19,0.2111111111111111,10,5,4
221,19,0.2111111111111111,10,7,2
254,19,0.2111111111111111,9,7,3
257,19,0.2111111111111111,8,6,5
345,19,0.2111111111111111,7,7,5
108,18,0.2,6,7,5
153,18,0.2,8,6,4
168,18,0.2,6,7,5
213,18,0.2,7,7,4
240,18,0.2,11,5,2
342,18,0.2,10,6,2
64,17,0.18888888888888888,6,7,4
93,17,0.18888888888888888,5,6,6
285,17,0.18888888888888888,6,8,3
305,17,0.18888888888888888,5,6,6
75,16,0.17777777777777778,5,6,5
332,16,0.17777777777777778,6,7,3
352,16,0.17777777777777778,9,5,2
215,15,0.16666666666666666,7,6,2
248,15,0.16666666666666666,6,6,3
143,11,0.12222222222222222,5,4,2
